poi_id,short_minutes,typical_minutes,long_minutes,method,observation_id,verified_at
osm:node:6956509385,45,60,90,category_default,,
osm:node:6956741551,45,60,90,category_default,,
osm:node:6957615503,45,60,90,category_default,,
osm:node:6957667188,45,60,90,category_default,,
osm:node:6966288908,45,60,90,category_default,,
osm:node:6966288909,45,60,90,category_default,,
osm:node:6975273686,45,60,90,category_default,,
osm:node:6975514285,20,30,60,category_default,,
osm:node:6975785986,45,60,90,category_default,,
osm:node:6976178457,45,60,90,category_default,,
osm:node:6976180285,20,30,60,category_default,,
osm:node:6981936785,45,60,90,category_default,,
osm:node:6984061285,45,60,90,category_default,,
osm:node:6987030985,45,60,90,category_default,,
osm:node:7003805266,45,60,90,category_default,,
osm:node:7005924186,45,60,90,category_default,,
osm:node:7012076142,45,60,90,category_default,,
osm:node:7013061485,45,60,90,category_default,,
osm:node:7019044914,20,30,60,category_default,,
osm:node:7019049229,20,30,60,category_default,,
osm:node:7020359049,45,60,90,category_default,,
osm:node:7022966185,20,30,60,category_default,,
osm:node:7023770386,45,60,90,category_default,,
osm:node:7025533318,45,60,90,category_default,,
osm:node:7025957986,45,60,90,category_default,,
osm:node:7025965385,45,60,90,category_default,,
osm:node:7027674785,45,60,90,category_default,,
osm:node:7027695786,20,30,60,category_default,,
osm:node:7027837085,45,60,90,category_default,,
osm:node:7034941085,20,30,60,category_default,,
osm:node:7040037486,20,30,60,category_default,,
osm:node:7041239592,45,60,90,category_default,,
osm:node:7043719985,45,60,90,category_default,,
osm:node:7043720085,20,30,60,category_default,,
osm:node:7048452385,45,60,90,category_default,,
osm:node:7052229286,20,30,60,category_default,,
osm:node:7053793591,20,30,60,category_default,,
osm:node:7055486785,45,60,90,category_default,,
osm:node:7055897074,45,60,90,category_default,,
osm:node:7055897253,45,60,90,category_default,,
osm:node:7055903537,20,30,60,category_default,,
osm:node:7055904082,20,30,60,category_default,,
osm:node:7055928225,20,30,60,category_default,,
osm:node:7055931225,45,60,90,category_default,,
osm:node:7055937763,20,30,60,category_default,,
osm:node:7055939352,20,30,60,category_default,,
osm:node:7055939353,20,30,60,category_default,,
osm:node:7055939354,45,60,90,category_default,,
osm:node:7055939358,20,30,60,category_default,,
osm:node:7055939380,45,60,90,category_default,,
osm:node:7055939499,45,60,90,category_default,,
osm:node:7055939500,45,60,90,category_default,,
osm:node:7055939501,45,60,90,category_default,,
osm:node:7055939502,45,60,90,category_default,,
osm:node:7055939503,45,60,90,category_default,,
osm:node:7055939507,45,60,90,category_default,,
osm:node:7055939508,45,60,90,category_default,,
osm:node:7055941263,20,30,60,category_default,,
osm:node:7055942203,60,120,240,category_default,,
osm:node:7055951496,20,30,60,category_default,,
osm:node:7055963340,45,60,90,category_default,,
osm:node:7055967521,20,30,60,category_default,,
osm:node:7055968812,45,60,90,category_default,,
osm:node:7055975987,30,60,90,category_default,,
osm:node:7055976832,20,30,60,category_default,,
osm:node:7055985628,45,60,90,category_default,,
osm:node:7055986053,45,60,90,category_default,,
osm:node:7055989888,20,30,60,category_default,,
osm:node:7055990036,20,30,60,category_default,,
osm:node:7055990037,45,60,90,category_default,,
osm:node:7056001845,45,60,90,category_default,,
osm:node:7056002812,45,60,90,category_default,,
osm:node:7056010045,45,60,90,category_default,,
osm:node:7056013975,45,60,90,category_default,,
osm:node:7056015915,20,30,60,category_default,,
osm:node:7056017420,45,60,90,category_default,,
osm:node:7056021081,45,60,90,category_default,,
osm:node:7056022256,45,60,90,category_default,,
osm:node:7056022904,20,30,60,category_default,,
osm:node:7056027929,45,60,90,category_default,,
osm:node:7056034217,20,30,60,category_default,,
osm:node:7056037715,45,60,90,category_default,,
osm:node:7056038703,20,30,60,category_default,,
osm:node:7056042399,45,60,90,category_default,,
osm:node:7056055192,20,30,60,category_default,,
osm:node:7056055193,20,30,60,category_default,,
osm:node:7056055194,20,30,60,category_default,,
osm:node:7056055197,20,30,60,category_default,,
osm:node:7056055198,20,30,60,category_default,,
osm:node:7056055199,20,30,60,category_default,,
osm:node:7056055200,20,30,60,category_default,,
osm:node:7056055201,20,30,60,category_default,,
osm:node:7056055202,20,30,60,category_default,,
osm:node:7056055203,20,30,60,category_default,,
osm:node:7056055204,20,30,60,category_default,,
osm:node:7056055205,20,30,60,category_default,,
osm:node:7056055206,20,30,60,category_default,,
osm:node:7056055208,20,30,60,category_default,,
osm:node:7056055209,20,30,60,category_default,,
osm:node:7056055211,20,30,60,category_default,,
osm:node:7056055212,20,30,60,category_default,,
osm:node:7056055213,20,30,60,category_default,,
osm:node:7056055214,20,30,60,category_default,,
osm:node:7056055216,20,30,60,category_default,,
osm:node:7056055217,20,30,60,category_default,,
osm:node:7056055218,20,30,60,category_default,,
osm:node:7056055219,45,60,90,category_default,,
osm:node:7056177585,20,30,60,category_default,,
osm:node:7059653585,20,30,60,category_default,,
osm:node:7064981285,45,60,90,category_default,,
osm:node:7076684971,45,60,90,category_default,,
osm:node:7076693601,45,60,90,category_default,,
osm:node:7076705485,20,30,60,category_default,,
osm:node:7076707481,45,60,90,category_default,,
osm:node:7076707520,45,60,90,category_default,,
osm:node:7076714787,20,30,60,category_default,,
osm:node:7076962085,45,60,90,category_default,,
osm:node:7077138885,20,30,60,category_default,,
osm:node:7081635538,20,30,60,category_default,,
osm:node:7081937686,45,60,90,category_default,,
osm:node:7082209711,45,60,90,category_default,,
osm:node:7082243339,20,30,60,category_default,,
osm:node:7082258884,45,60,90,category_default,,
osm:node:7082640385,45,60,90,category_default,,
osm:node:7083401152,20,30,60,category_default,,
osm:node:7083733985,45,60,90,category_default,,
osm:node:7085692622,20,30,60,category_default,,
osm:node:7085739056,30,60,90,category_default,,
osm:node:7085762965,20,30,60,category_default,,
osm:node:7089176543,45,60,90,category_default,,
osm:node:7089184180,45,60,90,category_default,,
osm:node:7089218624,20,30,60,category_default,,
osm:node:7089229992,20,30,60,category_default,,
osm:node:7089810485,45,60,90,category_default,,
osm:node:7090399807,20,30,60,category_default,,
osm:node:7090665544,20,30,60,category_default,,
osm:node:7090678884,20,30,60,category_default,,
osm:node:7090693027,45,60,90,category_default,,
osm:node:7090695981,20,30,60,category_default,,
osm:node:7090699270,20,30,60,category_default,,
osm:node:7090725785,45,60,90,category_default,,
osm:node:7092768885,45,60,90,category_default,,
osm:node:7094679785,20,30,60,category_default,,
osm:node:7094770702,45,60,90,category_default,,
osm:node:7095169371,20,30,60,category_default,,
osm:node:7095169373,20,30,60,category_default,,
osm:node:7095169375,20,30,60,category_default,,
osm:node:7095169377,20,30,60,category_default,,
osm:node:7095169378,45,60,90,category_default,,
osm:node:7095169379,45,60,90,category_default,,
osm:node:7095169382,45,60,90,category_default,,
osm:node:7095259586,20,30,60,category_default,,
osm:node:7095259597,45,60,90,category_default,,
osm:node:7095259603,20,30,60,category_default,,
osm:node:7095259611,20,30,60,category_default,,
osm:node:7095259615,45,60,90,category_default,,
osm:node:7095259622,20,30,60,category_default,,
osm:node:7095281753,45,60,90,category_default,,
osm:node:7095281755,45,60,90,category_default,,
osm:node:7095485485,45,60,90,category_default,,
osm:node:7095806776,20,30,60,category_default,,
osm:node:7096082208,20,30,60,category_default,,
osm:node:7097051823,20,30,60,category_default,,
osm:node:7098077085,20,30,60,category_default,,
osm:node:7099271385,20,30,60,category_default,,
osm:node:7099445386,20,30,60,category_default,,
osm:node:7103226688,45,60,90,category_default,,
osm:node:7103226692,45,60,90,category_default,,
osm:node:7103226698,20,30,60,category_default,,
osm:node:7103226699,45,60,90,category_default,,
osm:node:7103874622,45,60,90,category_default,,
osm:node:7105366874,45,60,90,category_default,,
osm:node:7105401487,45,60,90,category_default,,
osm:node:7105401498,45,60,90,category_default,,
osm:node:7105401501,45,60,90,category_default,,
osm:node:7105401509,20,30,60,category_default,,
osm:node:7106090086,20,30,60,category_default,,
osm:node:7106536485,45,60,90,category_default,,
osm:node:7106593486,45,60,90,category_default,,
osm:node:7108269050,45,60,90,category_default,,
osm:node:7111581785,20,30,60,category_default,,
osm:node:7112196485,45,60,90,category_default,,
osm:node:7113800486,20,30,60,category_default,,
osm:node:7113898085,20,30,60,category_default,,
osm:node:7114209485,20,30,60,category_default,,
osm:node:7114448486,45,60,90,category_default,,
osm:node:7114573085,20,30,60,category_default,,
osm:node:7117106185,20,30,60,category_default,,
osm:node:7118329785,20,30,60,category_default,,
osm:node:7118329885,20,30,60,category_default,,
osm:node:7118673485,45,60,90,category_default,,
osm:node:7118928274,45,60,90,category_default,,
osm:node:7119281385,20,30,60,category_default,,
osm:node:7122136269,60,120,240,category_default,,
osm:node:7122136270,60,120,240,category_default,,
osm:node:7123582887,45,60,90,category_default,,
osm:node:7130574385,45,60,90,category_default,,
osm:node:7133019619,60,120,240,category_default,,
osm:node:7138184861,45,60,90,category_default,,
osm:node:7138184862,45,60,90,category_default,,
osm:node:7138469885,20,30,60,category_default,,
osm:node:7138650085,20,30,60,category_default,,
osm:node:7140198385,45,60,90,category_default,,
osm:node:7140635331,20,30,60,category_default,,
osm:node:7141012186,45,60,90,category_default,,
osm:node:7141021585,45,60,90,category_default,,
osm:node:7141021685,45,60,90,category_default,,
osm:node:7142716803,45,60,90,category_default,,
osm:node:7144561732,45,60,90,category_default,,
osm:node:7147171685,45,60,90,category_default,,
osm:node:7147171785,45,60,90,category_default,,
osm:node:7148361385,20,30,60,category_default,,
osm:node:7148520378,30,60,90,category_default,,
osm:node:7155363886,45,60,90,category_default,,
osm:node:7157934885,20,30,60,category_default,,
osm:node:7158101286,45,60,90,category_default,,
osm:node:7158215103,45,60,90,category_default,,
osm:node:7158215307,45,60,90,category_default,,
osm:node:7159315198,45,60,90,category_default,,
osm:node:7160691492,20,30,60,category_default,,
osm:node:7161867585,20,30,60,category_default,,
osm:node:7162750209,45,60,90,category_default,,
osm:node:7162750926,20,30,60,category_default,,
osm:node:7162755064,20,30,60,category_default,,
osm:node:7164305620,45,60,90,category_default,,
osm:node:7164329169,45,60,90,category_default,,
osm:node:7164330038,45,60,90,category_default,,
osm:node:7168561626,45,60,90,category_default,,
osm:node:7168577369,45,60,90,category_default,,
osm:node:7168579669,45,60,90,category_default,,
osm:node:7168595490,45,60,90,category_default,,
osm:node:7168918108,20,30,60,category_default,,
osm:node:7170633138,20,30,60,category_default,,
osm:node:7170708485,20,30,60,category_default,,
osm:node:7176625569,45,60,90,category_default,,
osm:node:7176626328,20,30,60,category_default,,
osm:node:7176633879,20,30,60,category_default,,
osm:node:7176643237,45,60,90,category_default,,
osm:node:7176652317,45,60,90,category_default,,
osm:node:7176655057,20,30,60,category_default,,
osm:node:7176657654,20,30,60,category_default,,
osm:node:7176660014,20,30,60,category_default,,
osm:node:7176669037,45,60,90,category_default,,
osm:node:7176669284,20,30,60,category_default,,
osm:node:7176671001,20,30,60,category_default,,
osm:node:7176674340,20,30,60,category_default,,
osm:node:7176674453,20,30,60,category_default,,
osm:node:7176677649,20,30,60,category_default,,
osm:node:7176870555,20,30,60,category_default,,
osm:node:7176880436,20,30,60,category_default,,
osm:node:7176886994,20,30,60,category_default,,
osm:node:7176888410,45,60,90,category_default,,
osm:node:7176890504,20,30,60,category_default,,
osm:node:7176894910,20,30,60,category_default,,
osm:node:7176898622,20,30,60,category_default,,
osm:node:7176899124,20,30,60,category_default,,
osm:node:7177118185,45,60,90,category_default,,
osm:node:7178785436,20,30,60,category_default,,
osm:node:7178800608,20,30,60,category_default,,
osm:node:7178803971,20,30,60,category_default,,
osm:node:7178810031,20,30,60,category_default,,
osm:node:7178813096,20,30,60,category_default,,
osm:node:7178815623,20,30,60,category_default,,
osm:node:7178815905,20,30,60,category_default,,
osm:node:7181130685,45,60,90,category_default,,
osm:node:7182304985,45,60,90,category_default,,
osm:node:7182324085,45,60,90,category_default,,
osm:node:7189825573,45,60,90,category_default,,
osm:node:7190335220,20,30,60,category_default,,
osm:node:7190335228,45,60,90,category_default,,
osm:node:7191990350,60,120,240,category_default,,
osm:node:7192113286,45,60,90,category_default,,
osm:node:7192525585,45,60,90,category_default,,
osm:node:7196773685,20,30,60,category_default,,
osm:node:7197033085,45,60,90,category_default,,
osm:node:7204095885,45,60,90,category_default,,
osm:node:7205751930,45,60,90,category_default,,
osm:node:7208591085,20,30,60,category_default,,
osm:node:7210505486,20,30,60,category_default,,
osm:node:7210857787,45,60,90,category_default,,
osm:node:7213953186,45,60,90,category_default,,
osm:node:7215657985,45,60,90,category_default,,
osm:node:7217547685,45,60,90,category_default,,
osm:node:721788305,45,60,90,category_default,,
osm:node:721788307,45,60,90,category_default,,
osm:node:721836715,45,60,90,category_default,,
osm:node:721836727,45,60,90,category_default,,
osm:node:721836730,20,30,60,category_default,,
osm:node:721906714,45,60,90,category_default,,
osm:node:721906718,45,60,90,category_default,,
osm:node:721906721,45,60,90,category_default,,
osm:node:7222014985,45,60,90,category_default,,
osm:node:7222198617,20,30,60,category_default,,
osm:node:7222198618,45,60,90,category_default,,
osm:node:7229538885,20,30,60,category_default,,
osm:node:7231903687,45,60,90,category_default,,
osm:node:7232139885,45,60,90,category_default,,
osm:node:723642233,45,60,90,category_default,,
osm:node:723642240,45,60,90,category_default,,
osm:node:723642244,45,60,90,category_default,,
osm:node:723642373,45,60,90,category_default,,
osm:node:723671517,45,60,90,category_default,,
osm:node:723671523,45,60,90,category_default,,
osm:node:723671525,45,60,90,category_default,,
